Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId,TeamName
race-condition,1601682296957,3,170692,164593,512077,27.0,0,81,81,1,1296,SUCCESS,512077,vrIzE-A7Qp6UaCPitiVGqQ,
H158961,1603386411168,3,172487,169876,517461,16.333333333333332,0,49,49,3,1297,SUCCESS,517461,6iyBTJNkT7OAyw56CnORUg,
FabzLR,1603271530463,3,172576,155673,517729,5.666666666666667,0,17,17,1,1298,SUCCESS,517729,70hT8sMTRh2HGKW3H3Fb2g,
supergo,1601990296094,3,172593,166384,517779,7.666666666666667,0,23,23,1,1299,SUCCESS,517779,dwZhlA6XQxmM-r3Wq2Y61Q,
donkeykongslipsonabananapeel-DNPds,1602135624618,3,173653,162532,520959,16.333333333333332,0,49,49,3,1300,SUCCESS,520959,KHwVzXk7RF-UpZvca_jzUg,
JPMC-Columbus-001,1602690494117,3,175452,162400,526356,23.666666666666668,0,71,71,1,1301,SUCCESS,526356,7af1a95891764d3493afdw,
RB5GlobalEdgeRacer,1603861306715,3,175643,170332,526929,15.0,0,45,45,2,1302,SUCCESS,526929,bDt9ObeiTResOnTVLqB_LQ,
RaceWarrior2020,1603859857800,3,175780,152604,527342,15.666666666666666,0,47,47,2,1303,SUCCESS,527342,8c6uAJkGQ1mS22YDUB-SwQ,
Zhan,1603391481751,3,177308,161939,531924,13.333333333333334,0,40,40,1,1304,SUCCESS,531924,AjE_da3bTuK333cMKo3sww,
LeoparFaik,1603025705377,3,177908,168067,533724,11.666666666666666,0,35,35,2,1305,SUCCESS,533724,R6GFGTU0S9-Z54x0nfIxqQ,
brtTeam1,1601880720025,3,178208,170770,534626,18.333333333333332,0,55,55,1,1306,SUCCESS,534626,p_hisP4gRgeXSr1uatdcbQ,
Smeezingtons,1604059024020,3,178342,155688,535026,26.0,0,78,78,3,1307,SUCCESS,535026,b-y5D6ilS6CBBIGrdyqcJw,
MandeepKaur,1603821360246,3,179772,171467,539316,9.666666666666666,0,29,29,1,1308,SUCCESS,539316,R3jFXqk_SD6u3NNRlCpUnQ,
casbug-L-racer,1603308786377,3,180053,161741,540161,12.0,0,36,36,6,1309,SUCCESS,540161,hZDlh_jhQWmS6SQN-OSkrQ,
Schumi1,1603461600510,3,180546,172589,541638,12.333333333333334,0,37,37,2,1310,SUCCESS,541638,RjyJEtuBTXS1NR9OQiEzeA,
FastAI-Racer,1603977938406,3,181565,168596,544695,25.333333333333332,0,76,76,4,1311,SUCCESS,544695,jTQc4pmkSCWGWza25Hc0Nw,
IC,1602647716137,3,181580,159200,544741,13.333333333333334,0,40,40,1,1312,SUCCESS,544741,4yQFOkZMT3ygq2sjW13vGg,
GoGoMobile,1602064986918,3,181580,176062,544742,26.0,0,78,78,1,1313,SUCCESS,544742,r8yoiwJeSNaPy23jnyU8hA,
ElRapido,1603808563584,3,181664,166914,544993,14.333333333333334,0,43,43,1,1314,SUCCESS,544993,wcdnkjbmQdetpofv-UsMMQ,
AmiyaRacer,1602498126948,3,181891,181828,545673,28.0,0,84,84,2,1315,SUCCESS,545673,UoGwFY_HQc6YFR5A8ChKFA,
BLR-DR-006,1601536813883,3,183310,176249,549930,28.333333333333332,0,85,85,1,1316,SUCCESS,549930,LBum2P-0S-qIFFQiLpTv2A,
devilstrack,1602556644681,3,183325,179065,549977,24.666666666666668,0,74,74,4,1317,SUCCESS,549977,9euQvZ9FQIid45k7z4R6OQ,
hehehehehe,1602290760233,3,183391,181262,550175,29.333333333333332,0,88,88,1,1318,SUCCESS,550175,It7s_UMkSVKAOg7-j5cxpA,
RickyBobbyBowden,1601655059504,3,183798,177982,551394,24.666666666666668,0,74,74,1,1319,SUCCESS,551394,0e5701dcd91246a8b380aw,
mike-lakshman,1603161107258,3,184609,180228,553829,21.0,0,63,63,1,1320,SUCCESS,553829,lTYb9KVARoOS2614n2bylg,
Pierce,1603715106263,3,184859,178730,554577,29.0,0,87,87,1,1321,SUCCESS,554577,b0f68f4a7cc94b39b2220Q,
GG-DeepRacer,1603517471356,3,185076,174839,555228,11.0,0,33,33,2,1322,SUCCESS,555228,UWCCCpTbSMaY-TPfqqAjDw,
Street-Racers-Group-121,1602083823252,3,185095,175954,555287,27.0,0,81,81,3,1323,SUCCESS,555287,b_bqdqBoQWeWezwpZTS1dA,
MB,1603087759329,3,185854,173924,557564,11.333333333333334,0,34,34,1,1324,SUCCESS,557564,HL6xBVUQRmaY0JN8Nx-7xQ,
SupriyaJain-DeepRacer,1603898586181,3,186319,170473,558959,14.666666666666666,0,44,44,1,1325,SUCCESS,558959,4JAacxmeR5qkHZGseLTtRg,
Accenture,1603912967535,3,186441,180994,559324,17.666666666666668,0,53,53,4,1326,SUCCESS,559324,U96q-8qeQEikTxVP1vaS5g,
KnightRider12345,1604079675450,3,187143,172877,561431,12.0,0,36,36,1,1327,SUCCESS,561431,yMn7Wxi0QceRPcH7MHl0QA,
awsdiamond,1603281822009,3,187301,162398,561905,18.0,0,54,54,1,1328,SUCCESS,561905,ikM2WyFMRCefcVh_ay1W0g,
deepracertolibas,1603357256992,3,187955,180736,563866,11.333333333333334,0,34,34,1,1329,SUCCESS,563866,qqYKcVSRRN-ntZjU6VqQVw,
Practice,1604125767837,3,187987,183215,563961,19.666666666666668,0,59,59,5,1330,SUCCESS,563961,55ZQm3gDTISCCFj0Cm-UHA,
YU,1604123038898,3,189698,171252,569094,26.333333333333332,0,79,79,6,1331,SUCCESS,569094,XO9jZMr2SWGIXb5G1Y2rVQ,
navodit-akshay-deepak,1604053072729,3,191055,185196,573166,22.666666666666668,0,68,68,1,1332,SUCCESS,573166,AB9aEMbuSxKlpTkJgFOCyg,
AgentSuperfly,1603247618654,3,192721,187822,578163,20.666666666666668,0,62,62,2,1333,SUCCESS,578163,7pyagxzqSRW9nhkIMVBRaw,
allvsds,1603096719664,3,192792,152333,578377,32.0,0,87,96,2,1334,SUCCESS,578377,a1GX08fLRM2gO_Xp0nHjVg,
zigzag88,1603786066291,3,193451,183128,580354,27.666666666666668,0,83,83,1,1335,SUCCESS,580354,mT_Z_hRySZmP9_flLLI9xQ,
taeil,1602141484979,3,193773,182575,581320,27.666666666666668,0,83,83,1,1336,SUCCESS,581320,b14b20d6331f4cd6aa985w,
e467451,1602498235595,3,193838,189805,581514,19.666666666666668,0,59,59,1,1337,SUCCESS,581514,Y1-H5dktRhyM7iXBVLrDnA,
Kundan,1603197838546,3,194631,185511,583893,16.0,0,45,48,1,1338,SUCCESS,583893,0u1BuO74Q76rDEgX_pZ1PA,
EagleEye,1602283076798,3,194968,188469,584905,14.0,0,42,42,1,1339,SUCCESS,584905,s1E_nsSLT3-tzVAjn4pnhg,
Group58A,1601965872305,3,195136,187416,585409,13.333333333333334,0,38,40,1,1340,SUCCESS,585409,gKnohm9ZQ7SYFms_4CfYDQ,
2020DenzRacerAWS,1603484546031,3,195789,192143,587369,10.666666666666666,0,32,32,3,1341,SUCCESS,587369,PvTKb7GVQqOIlVExQRQ4ag,
sivasferrari,1602697024885,3,195918,172664,587754,29.0,0,87,87,1,1342,SUCCESS,587754,wteupZFzTzCfrUYTfKfOCQ,
BKKR,1604068161055,3,196264,189593,588792,29.333333333333332,0,88,88,1,1343,SUCCESS,588792,RaUGkxQjR1CvrYp3iRQ6sA,
DavidParamus,1602537734382,3,196631,191635,589893,12.333333333333334,0,37,37,1,1344,SUCCESS,589893,-drb7eplRs68vvUreUraRw,
liague-ukyo,1601615647101,3,196685,159372,590056,17.333333333333332,0,52,52,1,1345,SUCCESS,590056,j5CFdhSvSA2IgRBUXMcu9A,
AmitSV-E288316-DR,1602498701845,3,196785,179656,590357,20.0,0,60,60,1,1346,SUCCESS,590357,RQMCWc7MTuqUbyv2_Ps-AA,
Group47-RacerModel,1603258491872,3,197543,187491,592629,29.666666666666668,0,89,89,5,1347,SUCCESS,592629,2f3CcZC9QpSkMdmL5TnBtw,
Anil,1604048441311,3,197772,189900,593316,19.0,0,57,57,2,1348,SUCCESS,593316,h3JxNqWQQWiK5BaMa1YjaA,
Agus,1603478051119,3,198034,173275,594102,19.666666666666668,0,59,59,1,1349,SUCCESS,594102,8qd803ofTHa8PGlz5_gC1A,
AkshayNC-006,1602497746483,3,198055,186951,594166,29.0,0,87,87,1,1350,SUCCESS,594166,h_bcirOzRX-wIbECtiXpFg,
ShravaniChama,1603954049466,3,198484,189002,595453,20.333333333333332,0,61,61,1,1351,SUCCESS,595453,X2rfP0oVRGWXda4MSTF9nQ,
waymo-faster-v1,1602291575039,3,198629,188358,595889,24.0,0,72,72,1,1352,SUCCESS,595889,5N_1vOv7SNy48iAkFVc2ZA,
RacerSudu,1603699236704,3,198679,190934,596039,16.0,0,48,48,1,1353,SUCCESS,596039,SY_CqZwQRQuM8CNxXigmYQ,
Paseul,1602557245150,3,198842,195185,596526,18.0,0,54,54,1,1354,SUCCESS,596526,2ec204c684c54bf4b237fw,
cloudSpeedRacer,1603912566517,3,198935,176831,596807,16.666666666666668,0,49,50,1,1355,SUCCESS,596807,RkGh9BGNQGmGDS9b50v6sg,
TheMeanMachine,1603232510878,3,199400,197202,598201,28.666666666666668,0,86,86,1,1356,SUCCESS,598201,AomNND65SXC8gv73wVeaWw,
CholasLessFurious,1603585580508,3,201480,186391,604440,18.666666666666668,0,56,56,2,1357,SUCCESS,604440,m1mcWqETSGO2JzENyi1_7g,
anddak,1603380940951,3,201889,190660,605668,19.333333333333332,0,58,58,1,1358,SUCCESS,605668,cgNSVWowQQq8SKoXWL0WzQ,
DKRacer,1603639622303,3,202046,194816,606140,20.333333333333332,0,61,61,1,1359,SUCCESS,606140,cgAA_R8KQLCuAGRdB2__Og,
T-4-Tilly,1602868721333,3,203083,194067,609250,22.333333333333332,0,67,67,1,1360,SUCCESS,609250,o6_n8b6ZSUqiAnZy4u36qQ,
FIESTA,1604067944330,3,204442,191207,613327,27.666666666666668,0,83,83,1,1361,SUCCESS,613327,3Z8nNlAxQQ2zw782QxfFaQ,
PrabhatSingh-H385604,1602495429587,3,204483,188004,613449,31.0,0,93,93,1,1362,SUCCESS,613449,8FA5OXFRTxuKD9YdnLKAnQ,
evesd,1604102913979,3,204583,189715,613749,22.0,0,66,66,1,1363,SUCCESS,613749,qmQVjGX-QXyi48Grce5WKg,
BilboLaggins,1601678097138,3,206457,197896,619371,19.333333333333332,0,58,58,3,1364,SUCCESS,619371,npnmWAHtQeyIjMtsOc6h4w,
CMD545,1602774599588,3,206558,190733,619674,23.666666666666668,0,71,71,1,1365,SUCCESS,619674,2yD7hkfxSgWaBnQKXvjLRA,
Eruodeepracer,1602018276842,3,206719,201870,620159,17.666666666666668,0,53,53,2,1366,SUCCESS,620159,8c2LT7CHSay7O0Vt1NKjdw,
bno-league,1603060289514,3,207864,205119,623594,21.0,0,63,63,1,1367,SUCCESS,623594,CCxoM9bvQeOD0v_bwOa-EQ,
JZ-RACER,1603991486598,3,208810,195871,626432,17.0,0,50,51,1,1368,SUCCESS,626432,Hr4ZWDHUSuqRMURNF66eJQ,
Tan,1604083548608,3,209906,199946,629718,20.666666666666668,0,62,62,1,1369,SUCCESS,629718,uRXD6bk6SKGIVPgnJtazIw,
shaikh,1601654977786,3,213275,207533,639825,27.666666666666668,0,83,83,1,1370,SUCCESS,639825,zODlZ5N5Qv-psEWspbVLtQ,
aBerlin,1601850836215,3,213964,208570,641894,20.666666666666668,0,62,62,1,1371,SUCCESS,641894,J4Skkr3YSSWqXxCr6J-jBQ,
Aiky30,1603555015623,3,213977,207281,641933,22.0,0,66,66,1,1372,SUCCESS,641933,7XnKvnRBRZaYPJTs7PwHDw,
FieryZeppelin,1603915976879,3,214840,205541,644522,28.666666666666668,0,86,86,2,1373,SUCCESS,644522,86e43a91ac2a47a4b4538w,
Laimiiga,1602834250289,3,214983,206389,644949,27.333333333333332,0,82,82,3,1374,SUCCESS,644949,2Gtfaz13RKmAqUutK1rQPg,
Vikas-E477387,1602498103429,3,215751,200799,647254,34.666666666666664,0,104,104,1,1375,SUCCESS,647254,frxL4gzxTLWVN5FOAAMpog,
PrashantDevSingh,1603362276849,3,216088,196536,648265,14.333333333333334,0,43,43,2,1376,SUCCESS,648265,XJLbaP06SOiFFctFrO-xiA,
giraffe,1603243237028,3,216199,211607,648598,20.666666666666668,0,62,62,1,1377,SUCCESS,648598,4K8WBcwJRQ2kKWfcIKqAbQ,
AWSEduTest,1602019836789,3,217168,209713,651504,25.666666666666668,0,77,77,1,1378,SUCCESS,651504,Bdse1sGrSDePxEf4WuxZVg,
Rusty-uk,1603460663898,3,218790,207266,656371,18.0,0,54,54,1,1379,SUCCESS,656371,l_qT96FMRAm_WCNGbzpCoQ,
Lightning-McQueen2,1601688640371,3,220267,215750,660801,29.666666666666668,0,89,89,1,1380,SUCCESS,660801,5GcrqkdWSq2x037XMiC8jg,
SKModel,1602521853105,3,327278,315114,981836,53.666666666666664,0,161,161,1,1381,SUCCESS,981836,pWelvVFgSMOHMek7aoK2Pw,
